0, 0.958913266658783, 0, 0.958913266658783
0, 0.9996515512466431, 0, 0.9996515512466431
0, 0.12984244525432587, 4, 0.5754953622817993
0, 3.0434773634624435e-07, 3, 0.5639151930809021
0, 1.3762938806394232e-06, 4, 0.9095230102539062
0, 0.9999854564666748, 0, 0.9999854564666748
0, 0.02571706473827362, 4, 0.9742098450660706
0, 0.9982278943061829, 0, 0.9982278943061829
0, 0.9999998807907104, 0, 0.9999998807907104
0, 0.30146604776382446, 4, 0.6626253724098206
0, 0.011372996494174004, 6, 0.902441680431366
0, 1.0, 0, 1.0
0, 0.9998558759689331, 0, 0.9998558759689331
0, 0.9999996423721313, 0, 0.9999996423721313
0, 0.9999896287918091, 0, 0.9999896287918091
0, 1.0, 0, 1.0
0, 0.9979374408721924, 0, 0.9979374408721924
0, 0.9778337478637695, 0, 0.9778337478637695
0, 1.0, 0, 1.0
0, 0.9990585446357727, 0, 0.9990585446357727
0, 0.9189944267272949, 0, 0.9189944267272949
0, 0.9962144494056702, 0, 0.9962144494056702
0, 0.9999775886535645, 0, 0.9999775886535645
0, 0.8597378730773926, 0, 0.8597378730773926
0, 0.9998001456260681, 0, 0.9998001456260681
0, 0.006026477087289095, 4, 0.9939488172531128
0, 0.9998476505279541, 0, 0.9998476505279541
0, 0.9973174929618835, 0, 0.9973174929618835
0, 0.9999858140945435, 0, 0.9999858140945435
0, 2.876670013307603e-09, 6, 0.9991164803504944
0, 0.9992870688438416, 0, 0.9992870688438416
0, 0.5352609753608704, 0, 0.5352609753608704
0, 0.9999991655349731, 0, 0.9999991655349731
0, 0.9877957105636597, 0, 0.9877957105636597
0, 0.9990949630737305, 0, 0.9990949630737305
0, 0.9444200396537781, 0, 0.9444200396537781
0, 0.9999327659606934, 0, 0.9999327659606934
0, 0.0008478499366901815, 6, 0.9738398790359497
1, 0.9999994039535522, 1, 0.9999994039535522
1, 0.20995838940143585, 5, 0.5007277131080627
1, 0.9986531734466553, 1, 0.9986531734466553
1, 0.0019795550033450127, 6, 0.9959250688552856
1, 1.0, 1, 1.0
1, 0.710965633392334, 1, 0.710965633392334
1, 0.9522936344146729, 1, 0.9522936344146729
1, 0.9866173267364502, 1, 0.9866173267364502
1, 0.9999749660491943, 1, 0.9999749660491943
1, 0.9999117851257324, 1, 0.9999117851257324
1, 0.9950569868087769, 1, 0.9950569868087769
1, 0.9988464117050171, 1, 0.9988464117050171
1, 0.9999964237213135, 1, 0.9999964237213135
1, 0.9808809757232666, 1, 0.9808809757232666
1, 0.6199257969856262, 1, 0.6199257969856262
1, 0.516188383102417, 1, 0.516188383102417
1, 0.9612119197845459, 1, 0.9612119197845459
1, 0.5758097171783447, 1, 0.5758097171783447
1, 0.9998294115066528, 1, 0.9998294115066528
1, 0.9999326467514038, 1, 0.9999326467514038
1, 1.0, 1, 1.0
1, 0.9974409341812134, 1, 0.9974409341812134
1, 1.0, 1, 1.0
1, 0.9996453523635864, 1, 0.9996453523635864
1, 0.9904700517654419, 1, 0.9904700517654419
1, 0.99994957447052, 1, 0.99994957447052
1, 1.0, 1, 1.0
1, 0.9994662404060364, 1, 0.9994662404060364
2, 0.2685354948043823, 7, 0.3363213837146759
2, 0.9961212277412415, 2, 0.9961212277412415
2, 0.13361084461212158, 6, 0.7168423533439636
2, 0.777694046497345, 2, 0.777694046497345
2, 0.9994889497756958, 2, 0.9994889497756958
2, 0.9996546506881714, 2, 0.9996546506881714
2, 0.6138423085212708, 2, 0.6138423085212708
2, 0.011521164327859879, 5, 0.8693174123764038
2, 0.9999966621398926, 2, 0.9999966621398926
2, 1.0, 2, 1.0
2, 0.9892413020133972, 2, 0.9892413020133972
2, 0.9999862909317017, 2, 0.9999862909317017
2, 0.00015471999358851463, 6, 0.9998452663421631
2, 0.9838346242904663, 2, 0.9838346242904663
2, 0.517127275466919, 2, 0.517127275466919
2, 0.9992097616195679, 2, 0.9992097616195679
2, 0.9908463358879089, 2, 0.9908463358879089
2, 0.018158748745918274, 6, 0.9817047119140625
2, 0.89179927110672, 2, 0.89179927110672
2, 0.9999792575836182, 2, 0.9999792575836182
2, 0.9999967813491821, 2, 0.9999967813491821
2, 1.0, 2, 1.0
2, 0.9998912811279297, 2, 0.9998912811279297
2, 0.9992819428443909, 2, 0.9992819428443909
2, 0.9999983310699463, 2, 0.9999983310699463
2, 0.9995274543762207, 2, 0.9995274543762207
2, 0.9999362230300903, 2, 0.9999362230300903
2, 0.9999985694885254, 2, 0.9999985694885254
3, 0.46014639735221863, 6, 0.5334545373916626
3, 0.1517392098903656, 6, 0.8384039402008057
3, 0.004573646001517773, 6, 0.9934724569320679
3, 0.29732224345207214, 6, 0.7026769518852234
3, 0.999997615814209, 3, 0.999997615814209
3, 0.9999988079071045, 3, 0.9999988079071045
3, 0.0009903485188260674, 5, 0.42552298307418823
3, 0.00047842320054769516, 2, 0.9330558776855469
3, 0.0004025289381388575, 6, 0.9995974898338318
3, 0.5039524435997009, 3, 0.5039524435997009
3, 1.0, 3, 1.0
3, 0.999678373336792, 3, 0.999678373336792
3, 0.5739443898200989, 3, 0.5739443898200989
3, 0.9995953440666199, 3, 0.9995953440666199
3, 0.9913023710250854, 3, 0.9913023710250854
3, 6.456893515860429e-06, 0, 0.9981030225753784
3, 0.9920098781585693, 3, 0.9920098781585693
3, 0.9996181726455688, 3, 0.9996181726455688
3, 0.8724335432052612, 3, 0.8724335432052612
3, 0.055024467408657074, 6, 0.9034969806671143
4, 0.9978335499763489, 4, 0.9978335499763489
3, 0.9925013780593872, 3, 0.9925013780593872
3, 0.9993723034858704, 3, 0.9993723034858704
3, 8.431808282693964e-07, 6, 0.9999977350234985
3, 0.3144858777523041, 4, 0.6801213026046753
3, 0.9976379871368408, 3, 0.9976379871368408
3, 1.0, 3, 1.0
4, 1.0, 4, 1.0
4, 0.9999994039535522, 4, 0.9999994039535522
4, 0.7985652089118958, 4, 0.7985652089118958
4, 0.9999970197677612, 4, 0.9999970197677612
4, 0.999997615814209, 4, 0.999997615814209
4, 0.7739329934120178, 4, 0.7739329934120178
4, 0.9996943473815918, 4, 0.9996943473815918
4, 0.9990624785423279, 4, 0.9990624785423279
4, 1.0, 4, 1.0
4, 0.999871015548706, 4, 0.999871015548706
4, 1.0, 4, 1.0
4, 0.9828495383262634, 4, 0.9828495383262634
4, 0.9999970197677612, 4, 0.9999970197677612
4, 0.9853323101997375, 4, 0.9853323101997375
4, 1.0, 4, 1.0
4, 0.46637752652168274, 6, 0.5336199402809143
4, 0.9994485974311829, 4, 0.9994485974311829
4, 0.9998973608016968, 4, 0.9998973608016968
4, 0.9980280995368958, 4, 0.9980280995368958
4, 0.9999998807907104, 4, 0.9999998807907104
4, 0.9999998807907104, 4, 0.9999998807907104
4, 0.9999996423721313, 4, 0.9999996423721313
4, 0.9993311166763306, 4, 0.9993311166763306
4, 0.9979085922241211, 4, 0.9979085922241211
4, 0.999998927116394, 4, 0.999998927116394
4, 0.33938565850257874, 6, 0.6604478359222412
4, 0.9995208978652954, 4, 0.9995208978652954
5, 0.8361883163452148, 5, 0.8361883163452148
5, 0.1324070543050766, 3, 0.8524479866027832
5, 0.9476070404052734, 5, 0.9476070404052734
5, 0.25172826647758484, 2, 0.5640875101089478
5, 0.8112882971763611, 5, 0.8112882971763611
5, 0.32515692710876465, 4, 0.4700128436088562
5, 0.035090044140815735, 3, 0.9617637395858765
5, 0.8911492228507996, 5, 0.8911492228507996
5, 0.9842628836631775, 5, 0.9842628836631775
5, 1.517362346881157e-10, 6, 0.9999978542327881
5, 0.13066959381103516, 0, 0.8456025123596191
5, 0.999171257019043, 5, 0.999171257019043
5, 0.9999485015869141, 5, 0.9999485015869141
5, 2.3656910741465254e-07, 3, 0.9999439716339111
5, 0.0002647387736942619, 0, 0.996931791305542
5, 1.0, 5, 1.0
5, 0.998777449131012, 5, 0.998777449131012
5, 0.9827688336372375, 5, 0.9827688336372375
5, 0.006117360200732946, 0, 0.7785123586654663
5, 0.9961586594581604, 5, 0.9961586594581604
5, 0.998765230178833, 5, 0.998765230178833
5, 0.9999631643295288, 5, 0.9999631643295288
5, 1.0, 5, 1.0
5, 0.06844908744096756, 2, 0.8450510501861572
5, 1.0, 5, 1.0
5, 0.9999744892120361, 5, 0.9999744892120361
5, 0.962377667427063, 5, 0.962377667427063
5, 0.17145517468452454, 1, 0.4477231502532959
5, 8.127548767333792e-07, 3, 0.988774299621582
6, 0.7330288887023926, 6, 0.7330288887023926
